Name,Value,Year,lastValue,rank,colour
Erfurt,30,1584,34,27,q
Erfurt,29,1585,30,27,q
Erfurt,45,1586,29,21,q
Erfurt,55,1587,45,20,q
Erfurt,44,1588,55,22,q
Erfurt,36,1589,44,25,q
Erfurt,46,1590,36,24,q
Erfurt,32,1591,46,25,q
Erfurt,36,1592,32,23,q
Erfurt,40,1593,36,20,q
Erfurt,38,1594,40,21,q
Erfurt,41,1595,38,25,q
Erfurt,28,1596,41,29,q
Erfurt,28,1597,28,28,q
Erfurt,27,1598,28,29,q
Erfurt,29,1599,27,30,q
Erfurt,24,1600,29,30,q
Firenze,1,1471,1,11,q
Firenze,3,1472,1,13,q
Firenze,1,1473,3,15,q
Firenze,1,1474,1,13,q
Firenze,1,1475,1,17,q
Firenze,3,1476,1,16,q
Firenze,15,1477,3,11,q
Firenze,12,1478,15,11,q
Firenze,5,1479,12,16,q
Firenze,13,1480,5,14,q
Firenze,16,1481,13,11,q
Firenze,13,1482,16,12,q
Firenze,16,1483,13,11,q
Firenze,6,1484,16,15,q
Firenze,27,1485,6,10,q
Firenze,6,1486,27,17,q
Firenze,22,1487,6,11,q
Firenze,14,1488,22,15,q
Firenze,22,1489,14,12,q
Firenze,77,1490,22,6,q
Firenze,23,1491,77,12,q
Firenze,38,1492,23,10,q
Firenze,16,1493,38,15,q
Firenze,20,1494,16,13,q
Firenze,76,1495,20,6,q
Firenze,54,1496,76,5,q
Firenze,66,1497,54,5,q
Firenze,31,1498,66,11,q
Firenze,8,1499,31,19,q
Firenze,94,1500,8,8,q
Firenze,2,1501,94,25,q
Firenze,3,1502,2,22,q
Firenze,9,1503,3,17,q
Firenze,10,1504,9,16,q
Firenze,32,1505,10,10,q
Firenze,6,1506,32,20,q
Firenze,6,1507,6,18,q
Firenze,16,1508,6,15,q
Firenze,13,1509,16,18,q
Firenze,32,1510,13,13,q
Firenze,6,1511,32,23,q
Firenze,10,1512,6,22,q
Firenze,18,1513,10,16,q
Firenze,27,1514,18,14,q
Firenze,53,1515,27,9,q
Firenze,30,1516,53,12,q
Firenze,23,1517,30,14,q
Firenze,20,1518,23,18,q
Firenze,31,1519,20,14,q
Firenze,32,1520,31,15,q
Firenze,19,1521,32,19,q
Firenze,15,1522,19,19,q
Firenze,8,1523,15,24,q
Firenze,13,1524,8,18,q
Firenze,12,1525,13,19,q
Firenze,15,1526,12,17,q
Firenze,7,1527,15,22,q
Firenze,5,1528,7,22,q
Firenze,16,1529,5,17,q
Firenze,6,1530,16,25,q
Firenze,4,1531,6,27,q
Firenze,7,1532,4,23,q
Firenze,7,1533,7,24,q
Firenze,6,1534,7,27,q
Firenze,4,1535,6,30,q
Firenze,4,1536,4,29,q
Firenze,12,1537,4,20,q
Firenze,3,1538,12,30,q
Firenze,7,1539,3,26,q
Firenze,8,1540,7,30,q
Firenze,2,1541,8,31,q
Firenze,5,1542,2,31,q
Firenze,9,1543,5,28,q
Firenze,7,1544,9,30,q
Firenze,6,1545,7,31,q
Firenze,21,1546,6,21,q
Firenze,27,1547,21,16,q
Firenze,41,1548,27,12,q
Firenze,45,1549,41,12,q
Firenze,76,1550,45,11,q
Firenze,51,1551,76,13,q
Firenze,34,1552,51,17,q
Firenze,34,1553,34,16,q
Firenze,59,1554,34,13,q
Firenze,38,1555,59,16,q
Firenze,42,1556,38,15,q
Firenze,22,1557,42,20,q
Firenze,39,1558,22,17,q
Firenze,27,1559,39,19,q
Firenze,37,1560,27,19,q
Firenze,67,1561,37,12,q
Firenze,60,1562,67,14,q
Firenze,42,1563,60,17,q
Firenze,50,1564,42,17,q
Firenze,32,1565,50,19,q
Firenze,64,1566,32,17,q
Firenze,52,1567,64,16,q
Firenze,113,1568,52,6,q
Firenze,66,1569,113,14,q
Firenze,76,1570,66,14,q
Firenze,95,1571,76,8,q
Firenze,138,1572,95,6,q
Firenze,78,1573,138,9,q
Firenze,179,1574,78,4,q
Firenze,185,1575,179,5,q
Firenze,125,1576,185,6,q
Firenze,135,1577,125,6,q
Firenze,151,1578,135,6,q
Firenze,64,1579,151,11,q
Firenze,89,1580,64,12,q
Firenze,63,1581,89,14,q
Firenze,60,1582,63,13,q
Firenze,77,1583,60,12,q
Firenze,77,1584,77,12,q
Firenze,85,1585,77,13,q
Firenze,56,1586,85,19,q
Firenze,88,1587,56,10,q
Firenze,100,1588,88,10,q
Firenze,88,1589,100,11,q
Firenze,87,1590,88,12,q
Firenze,73,1591,87,15,q
Firenze,53,1592,73,16,q
Firenze,51,1593,53,17,q
Firenze,48,1594,51,19,q
Firenze,54,1595,48,19,q
Firenze,54,1596,54,19,q
Firenze,40,1597,54,23,q
Firenze,51,1598,40,22,q
Firenze,46,1599,51,24,q
Firenze,87,1600,46,17,q
Frankfurt am Main,1,1506,1,29,q
Frankfurt am Main,2,1511,1,28,q
Frankfurt am Main,5,1512,2,26,q
Frankfurt am Main,1,1524,5,35,q
Frankfurt am Main,3,1530,1,34,q
Frankfurt am Main,31,1531,3,15,q
Frankfurt am Main,23,1532,31,17,q
Frankfurt am Main,15,1533,23,18,q
Frankfurt am Main,20,1534,15,16,q
Frankfurt am Main,57,1535,20,12,q
Frankfurt am Main,29,1536,57,13,q
Frankfurt am Main,25,1537,29,14,q
Frankfurt am Main,23,1538,25,15,q
Frankfurt am Main,29,1539,23,14,q
Frankfurt am Main,29,1540,29,14,q
Frankfurt am Main,43,1541,29,13,q
Frankfurt am Main,36,1542,43,13,q
Frankfurt am Main,44,1543,36,13,q
Frankfurt am Main,55,1544,44,12,q
Frankfurt am Main,63,1545,55,12,q
Frankfurt am Main,61,1546,63,12,q
Frankfurt am Main,12,1547,61,21,q
Frankfurt am Main,38,1548,12,13,q
Frankfurt am Main,51,1549,38,11,q
Frankfurt am Main,79,1550,51,10,q
Frankfurt am Main,72,1551,79,9,q
Frankfurt am Main,50,1552,72,13,q
Frankfurt am Main,55,1553,50,11,q
Frankfurt am Main,54,1554,55,14,q
Frankfurt am Main,65,1555,54,13,q
Frankfurt am Main,69,1556,65,10,q
Frankfurt am Main,76,1557,69,8,q
Frankfurt am Main,64,1558,76,11,q
Frankfurt am Main,52,1559,64,13,q
Frankfurt am Main,79,1560,52,12,q
Frankfurt am Main,77,1561,79,10,q
Frankfurt am Main,94,1562,77,9,q
Frankfurt am Main,98,1563,94,8,q
Frankfurt am Main,113,1564,98,6,q
Frankfurt am Main,104,1565,113,7,q
Frankfurt am Main,116,1566,104,7,q
Frankfurt am Main,101,1567,116,6,q
Frankfurt am Main,92,1568,101,8,q
Frankfurt am Main,85,1569,92,7,q
Frankfurt am Main,81,1570,85,11,q
Frankfurt am Main,97,1571,81,7,q
Frankfurt am Main,86,1572,97,8,q
Frankfurt am Main,78,1573,86,10,q
Frankfurt am Main,101,1574,78,7,q
Frankfurt am Main,103,1575,101,8,q
Frankfurt am Main,87,1576,103,8,q
Frankfurt am Main,94,1577,87,8,q
Frankfurt am Main,99,1578,94,7,q
Frankfurt am Main,94,1579,99,7,q
Frankfurt am Main,109,1580,94,9,q
Frankfurt am Main,102,1581,109,7,q
Frankfurt am Main,81,1582,102,9,q
Frankfurt am Main,98,1583,81,6,q
Frankfurt am Main,96,1584,98,9,q
Frankfurt am Main,99,1585,96,10,q
Frankfurt am Main,83,1586,99,11,q
Frankfurt am Main,87,1587,83,11,q
Frankfurt am Main,87,1588,87,12,q
Frankfurt am Main,121,1589,87,8,q
Frankfurt am Main,128,1590,121,6,q
Frankfurt am Main,150,1591,128,4,q
Frankfurt am Main,120,1592,150,8,q
Frankfurt am Main,115,1593,120,11,q
Frankfurt am Main,139,1594,115,9,q
Frankfurt am Main,152,1595,139,7,q
Frankfurt am Main,175,1596,152,8,q
Frankfurt am Main,168,1597,175,5,q
Frankfurt am Main,138,1598,168,10,q
Frankfurt am Main,132,1599,138,8,q
Frankfurt am Main,156,1600,132,8,q
Geneva,6,1478,6,13,q
Geneva,10,1479,6,11,q
Geneva,14,1480,10,11,q
Geneva,8,1481,14,15,q
Geneva,3,1482,8,18,q
Geneva,1,1483,3,24,q
Geneva,1,1485,1,23,q
Geneva,11,1487,1,15,q
Geneva,3,1488,11,20,q
Geneva,7,1490,3,18,q
Geneva,3,1491,7,20,q
Geneva,3,1492,3,24,q
Geneva,5,1493,3,23,q
Geneva,4,1494,5,24,q
Geneva,9,1495,4,21,q
Geneva,3,1497,9,26,q
Geneva,3,1498,3,25,q
Geneva,3,1499,3,27,q
Geneva,9,1500,3,22,q
Geneva,1,1502,9,26,q
Geneva,6,1503,1,23,q
Geneva,2,1504,6,27,q
Geneva,4,1505,2,23,q
Geneva,1,1506,4,26,q
Geneva,4,1507,1,23,q
Geneva,3,1508,4,25,q
Geneva,3,1509,3,26,q
Geneva,8,1510,3,23,q
Geneva,2,1511,8,26,q
Geneva,3,1512,2,28,q
Geneva,6,1513,3,24,q
Geneva,3,1514,6,27,q
Geneva,5,1515,3,27,q
Geneva,3,1516,5,28,q
Geneva,5,1517,3,25,q
Geneva,1,1518,5,30,q
Geneva,3,1519,1,29,q
Geneva,8,1520,3,27,q
Geneva,1,1521,8,31,q
Geneva,7,1522,1,24,q
Geneva,4,1523,7,29,q
Geneva,6,1524,4,24,q
Geneva,6,1525,6,22,q
Geneva,3,1526,6,29,q
Geneva,2,1527,3,31,q
Geneva,2,1529,2,29,q
Geneva,3,1530,2,32,q
Geneva,2,1531,3,30,q
Geneva,2,1532,2,32,q
Geneva,3,1533,2,30,q
Geneva,2,1535,3,33,q
Geneva,5,1536,2,26,q
Geneva,5,1537,5,29,q
Geneva,11,1538,5,22,q
Geneva,14,1539,11,21,q
Geneva,16,1540,14,21,q
Geneva,16,1541,16,19,q
Geneva,23,1542,16,18,q
Geneva,43,1543,23,14,q
Geneva,47,1544,43,14,q
Geneva,29,1545,47,18,q
Geneva,10,1546,29,27,q
Geneva,12,1547,10,22,q
Geneva,18,1548,12,24,q
Geneva,23,1549,18,19,q
Geneva,44,1550,23,17,q
Geneva,67,1551,44,10,q
Geneva,65,1552,67,9,q
Geneva,43,1553,65,14,q
Geneva,67,1554,43,11,q
Geneva,72,1555,67,12,q
Geneva,75,1556,72,9,q
Geneva,70,1557,75,10,q
Geneva,84,1558,70,9,q
Geneva,78,1559,84,8,q
Geneva,96,1560,78,8,q
Geneva,103,1561,96,8,q
Geneva,96,1562,103,8,q
Geneva,89,1563,96,10,q
Geneva,51,1564,89,16,q
Geneva,63,1565,51,15,q
Geneva,94,1566,63,8,q
Geneva,48,1567,94,17,q
Geneva,41,1568,48,17,q
Geneva,59,1569,41,15,q
Geneva,67,1570,59,15,q
Geneva,35,1571,67,18,q
Geneva,30,1572,35,20,q
Geneva,49,1573,30,16,q
Geneva,46,1574,49,16,q
Geneva,52,1575,46,16,q
Geneva,41,1576,52,18,q
Geneva,74,1577,41,10,q
Geneva,80,1578,74,8,q
Geneva,61,1579,80,12,q
Geneva,130,1580,61,6,q
Geneva,72,1581,130,12,q
Geneva,75,1582,72,11,q
Geneva,90,1583,75,9,q
Geneva,76,1584,90,13,q
Geneva,106,1585,76,9,q
Geneva,77,1586,106,12,q
Geneva,73,1587,77,15,q
Geneva,75,1588,73,14,q
Geneva,63,1589,75,16,q
Geneva,78,1590,63,14,q
Geneva,77,1591,78,14,q
Geneva,106,1592,77,11,q
Geneva,107,1593,106,13,q
Geneva,101,1594,107,12,q
Geneva,87,1595,101,13,q
Geneva,112,1596,87,12,q
Geneva,64,1597,112,18,q
Geneva,100,1598,64,11,q
Geneva,66,1599,100,18,q
Geneva,108,1600,66,11,q
Ingolstadt,4,1484,4,18,q
Ingolstadt,4,1487,4,20,q
Ingolstadt,2,1489,4,21,q
Ingolstadt,2,1490,2,27,q
Ingolstadt,6,1492,2,20,q
Ingolstadt,5,1493,6,22,q
Ingolstadt,1,1494,5,26,q
Ingolstadt,2,1495,1,26,q
Ingolstadt,4,1496,2,24,q
Ingolstadt,3,1497,4,25,q
Ingolstadt,4,1499,3,25,q
Ingolstadt,1,1505,4,30,q
Ingolstadt,8,1519,1,24,q
Ingolstadt,3,1520,8,30,q
Ingolstadt,12,1521,3,23,q
Ingolstadt,5,1522,12,27,q
Ingolstadt,2,1523,5,32,q
Ingolstadt,3,1524,2,31,q
Ingolstadt,5,1526,3,25,q
Ingolstadt,7,1527,5,23,q
Ingolstadt,3,1528,7,28,q
Ingolstadt,3,1529,3,26,q
Ingolstadt,3,1530,3,31,q
Ingolstadt,4,1532,3,30,q
Ingolstadt,7,1533,4,25,q
Ingolstadt,2,1534,7,29,q
Ingolstadt,1,1536,2,34,q
Ingolstadt,1,1539,1,34,q
Ingolstadt,14,1540,1,23,q
Ingolstadt,19,1541,14,18,q
Ingolstadt,16,1542,19,21,q
Ingolstadt,20,1543,16,20,q
Ingolstadt,37,1544,20,16,q
Ingolstadt,24,1545,37,20,q
Ingolstadt,34,1546,24,17,q
Ingolstadt,20,1547,34,18,q
Ingolstadt,20,1548,20,22,q
Ingolstadt,21,1549,20,21,q
Ingolstadt,22,1550,21,26,q
Ingolstadt,21,1551,22,21,q
Ingolstadt,2,1552,21,32,q
Ingolstadt,5,1553,2,31,q
Ingolstadt,5,1554,5,32,q
Ingolstadt,11,1555,5,29,q
Ingolstadt,16,1556,11,23,q
Ingolstadt,9,1557,16,28,q
Ingolstadt,13,1558,9,28,q
Ingolstadt,12,1559,13,28,q
Ingolstadt,11,1560,12,31,q
Ingolstadt,13,1561,11,28,q
Ingolstadt,26,1562,13,22,q
Ingolstadt,26,1563,26,18,q
Ingolstadt,32,1564,26,19,q
Ingolstadt,34,1565,32,18,q
Ingolstadt,31,1566,34,19,q
Ingolstadt,33,1567,31,19,q
Ingolstadt,34,1568,33,20,q
Ingolstadt,30,1569,34,18,q
Ingolstadt,36,1570,30,22,q
Ingolstadt,34,1571,36,20,q
Ingolstadt,38,1572,34,18,q
Ingolstadt,29,1573,38,21,q
Ingolstadt,16,1574,29,26,q
Ingolstadt,30,1575,16,21,q
Ingolstadt,36,1576,30,19,q
Ingolstadt,56,1577,36,14,q
Ingolstadt,47,1578,56,15,q
Ingolstadt,45,1579,47,16,q
Ingolstadt,39,1580,45,20,q
Ingolstadt,46,1581,39,17,q
Ingolstadt,44,1582,46,17,q
Ingolstadt,47,1583,44,17,q
Ingolstadt,67,1584,47,15,q
Ingolstadt,49,1585,67,20,q
Ingolstadt,49,1586,49,20,q
Ingolstadt,53,1587,49,22,q
Ingolstadt,43,1588,53,23,q
Ingolstadt,63,1589,43,19,q
Ingolstadt,64,1590,63,19,q
Ingolstadt,40,1591,64,21,q
Ingolstadt,53,1592,40,17,q
Ingolstadt,49,1593,53,18,q
Ingolstadt,54,1594,49,18,q
Ingolstadt,64,1595,54,17,q
Ingolstadt,34,1596,64,24,q
Ingolstadt,38,1597,34,24,q
Ingolstadt,51,1598,38,23,q
Ingolstadt,53,1599,51,22,q
Ingolstadt,48,1600,53,25,q
Jena,3,1523,3,31,q
Jena,10,1524,3,21,q
Jena,3,1553,10,32,q
Jena,20,1554,3,23,q
Jena,16,1555,20,22,q
Jena,14,1556,16,26,q
Jena,10,1557,14,27,q
Jena,32,1558,10,18,q
Jena,30,1559,32,18,q
Jena,23,1560,30,21,q
Jena,20,1561,23,22,q
Jena,29,1562,20,21,q
Jena,10,1563,29,31,q
Jena,16,1564,10,27,q
Jena,17,1565,16,28,q
Jena,29,1566,17,20,q
Jena,18,1567,29,26,q
Jena,19,1568,18,26,q
Jena,24,1569,19,23,q
Jena,41,1570,24,21,q
Jena,58,1571,41,14,q
Jena,54,1572,58,14,q
Jena,16,1573,54,28,q
Jena,16,1574,16,27,q
Jena,12,1575,16,28,q
Jena,10,1576,12,29,q
Jena,13,1577,10,30,q
Jena,10,1578,13,31,q
Jena,8,1579,10,34,q
Jena,16,1580,8,31,q
Jena,16,1581,16,29,q
Jena,12,1582,16,33,q
Jena,15,1583,12,30,q
Jena,6,1584,15,34,q
Jena,16,1585,6,31,q
Jena,25,1586,16,31,q
Jena,33,1587,25,26,q
Jena,37,1588,33,27,q
Jena,60,1589,37,20,q
Jena,96,1590,60,9,q
Jena,90,1591,96,11,q
Jena,108,1592,90,10,q
Jena,168,1593,108,7,q
Jena,159,1594,168,6,q
Jena,148,1595,159,8,q
Jena,95,1596,148,14,q
Jena,103,1597,95,11,q
Jena,158,1598,103,5,q
Jena,154,1599,158,6,q
Jena,184,1600,154,5,q
Koeln,1,1465,1,3,q
Koeln,2,1466,1,2,q
Koeln,14,1467,2,1,q
Koeln,2,1468,14,2,q
Koeln,1,1469,2,5,q
Koeln,62,1470,1,1,q
Koeln,18,1471,62,3,q
Koeln,69,1472,18,2,q
Koeln,35,1473,69,3,q
Koeln,24,1474,35,6,q
Koeln,68,1475,24,2,q
Koeln,21,1476,68,7,q
Koeln,39,1477,21,4,q
Koeln,51,1478,39,2,q
Koeln,35,1479,51,4,q
Koeln,65,1480,35,3,q
Koeln,50,1481,65,3,q
Koeln,48,1482,50,4,q
Koeln,24,1483,48,10,q
Koeln,22,1484,24,8,q
Koeln,48,1485,22,5,q
Koeln,50,1486,48,2,q
Koeln,59,1487,50,4,q
Koeln,32,1488,59,12,q
Koeln,46,1489,32,6,q
Koeln,83,1490,46,5,q
Koeln,29,1491,83,10,q
Koeln,53,1492,29,5,q
Koeln,41,1493,53,8,q
Koeln,53,1494,41,4,q
Koeln,61,1495,53,9,q
Koeln,41,1496,61,8,q
Koeln,28,1497,41,11,q
Koeln,52,1498,28,5,q
Koeln,54,1499,52,6,q
Koeln,133,1500,54,6,q
Koeln,71,1501,133,3,q
Koeln,38,1502,71,6,q
Koeln,64,1503,38,4,q
Koeln,42,1504,64,5,q
Koeln,125,1505,42,3,q
Koeln,79,1506,125,3,q
Koeln,57,1507,79,6,q
Koeln,81,1508,57,3,q
Koeln,62,1509,81,6,q
Koeln,107,1510,62,3,q
Koeln,30,1511,107,8,q
Koeln,28,1512,30,12,q
Koeln,57,1513,28,6,q
Koeln,52,1514,57,6,q
Koeln,51,1515,52,10,q
Koeln,51,1516,51,6,q
Koeln,57,1517,51,7,q
Koeln,53,1518,57,8,q
Koeln,38,1519,53,13,q
Koeln,96,1520,38,11,q
Koeln,63,1521,96,10,q
Koeln,69,1522,63,10,q
Koeln,71,1523,69,10,q
Koeln,69,1524,71,10,q
Koeln,98,1525,69,9,q
Koeln,87,1526,98,7,q
Koeln,88,1527,87,7,q
Koeln,78,1528,88,6,q
Koeln,115,1529,78,4,q
Koeln,97,1530,115,10,q
Koeln,88,1531,97,7,q
Koeln,106,1532,88,4,q
Koeln,78,1533,106,7,q
Koeln,71,1534,78,7,q
Koeln,80,1535,71,8,q
Koeln,76,1536,80,10,q
Koeln,88,1537,76,5,q
Koeln,68,1538,88,11,q
Koeln,79,1539,68,10,q
Koeln,82,1540,79,10,q
Koeln,61,1541,82,8,q
Koeln,54,1542,61,11,q
Koeln,67,1543,54,9,q
Koeln,80,1544,67,8,q
Koeln,114,1545,80,7,q
Koeln,56,1546,114,14,q
Koeln,34,1547,56,12,q
Koeln,43,1548,34,11,q
Koeln,43,1549,43,13,q
Koeln,69,1550,43,12,q
Koeln,43,1551,69,16,q
Koeln,47,1552,43,14,q
Koeln,54,1553,47,12,q
Koeln,68,1554,54,10,q
Koeln,92,1555,68,9,q
Koeln,60,1556,92,13,q
Koeln,56,1557,60,13,q
Koeln,69,1558,56,10,q
Koeln,68,1559,69,9,q
Koeln,94,1560,68,10,q
Koeln,70,1561,94,11,q
Koeln,113,1562,70,7,q
Koeln,93,1563,113,9,q
Koeln,105,1564,93,7,q
Koeln,65,1565,105,13,q
Koeln,75,1566,65,12,q
Koeln,79,1567,75,10,q
Koeln,85,1568,79,12,q
Koeln,81,1569,85,8,q
Koeln,103,1570,81,8,q
Koeln,78,1571,103,10,q
Koeln,80,1572,78,11,q
Koeln,80,1573,80,8,q
Koeln,97,1574,80,8,q
Koeln,104,1575,97,7,q
Koeln,94,1576,104,7,q
Koeln,94,1577,94,7,q
Koeln,74,1578,94,11,q
Koeln,103,1579,74,6,q
Koeln,71,1580,103,13,q
Koeln,77,1581,71,10,q
Koeln,78,1582,77,10,q
Koeln,83,1583,78,10,q
Koeln,69,1584,83,14,q
Koeln,94,1585,69,11,q
Koeln,68,1586,94,17,q
Koeln,102,1587,68,9,q
Koeln,95,1588,102,11,q
Koeln,132,1589,95,7,q
Koeln,71,1590,132,17,q
Koeln,129,1591,71,7,q
Koeln,86,1592,129,13,q
Koeln,189,1593,86,4,q
Koeln,85,1594,189,14,q
Koeln,87,1595,85,14,q
Koeln,212,1596,87,5,q
Koeln,80,1597,212,16,q
Koeln,84,1598,80,15,q
Koeln,81,1599,84,14,q
Koeln,93,1600,81,15,q
Krakow,2,1475,2,16,q
Krakow,3,1491,2,23,q
Krakow,1,1493,3,25,q
Krakow,1,1500,1,29,q
Krakow,9,1503,1,18,q
Krakow,14,1504,9,14,q
Krakow,8,1505,14,19,q
Krakow,15,1506,8,15,q
Krakow,15,1507,15,15,q
Krakow,13,1508,15,16,q
Krakow,9,1509,13,22,q
Krakow,14,1510,9,18,q
Krakow,8,1511,14,18,q
Krakow,29,1512,8,11,q
Krakow,24,1513,29,12,q
Krakow,21,1514,24,16,q
Krakow,23,1515,21,17,q
Krakow,15,1516,23,18,q
Krakow,18,1517,15,17,q
Krakow,33,1518,18,13,q
Krakow,25,1519,33,15,q
Krakow,9,1520,25,23,q
Krakow,28,1521,9,17,q
Krakow,38,1522,28,14,q
Krakow,15,1523,38,18,q
Krakow,49,1524,15,13,q
Krakow,24,1525,49,16,q
Krakow,13,1526,24,20,q
Krakow,41,1527,13,12,q
Krakow,32,1528,41,14,q
Krakow,22,1529,32,15,q
Krakow,40,1530,22,13,q
Krakow,36,1531,40,14,q
Krakow,42,1532,36,11,q
Krakow,24,1533,42,14,q
Krakow,31,1534,24,15,q
Krakow,36,1535,31,15,q
Krakow,23,1536,36,14,q
Krakow,23,1537,23,15,q
Krakow,34,1538,23,14,q
Krakow,32,1539,34,13,q
Krakow,31,1540,32,13,q
Krakow,45,1541,31,12,q
Krakow,21,1542,45,19,q
Krakow,38,1543,21,15,q
Krakow,23,1544,38,18,q
Krakow,36,1545,23,16,q
Krakow,30,1546,36,18,q
Krakow,11,1547,30,24,q
Krakow,32,1548,11,16,q
Krakow,25,1549,32,18,q
Krakow,25,1550,25,24,q
Krakow,14,1551,25,26,q
Krakow,9,1552,14,28,q
Krakow,33,1553,9,17,q
Krakow,14,1554,33,27,q
Krakow,9,1555,14,31,q
Krakow,32,1556,9,17,q
Krakow,16,1557,32,24,q
Krakow,30,1558,16,19,q
Krakow,18,1559,30,24,q
Krakow,16,1560,18,27,q
Krakow,35,1561,16,18,q
Krakow,31,1562,35,20,q
Krakow,14,1563,31,29,q
Krakow,40,1564,14,18,q
Krakow,23,1565,40,23,q
Krakow,20,1566,23,25,q
Krakow,28,1567,20,21,q
Krakow,35,1568,28,18,q
Krakow,22,1569,35,24,q
Krakow,20,1570,22,25,q
Krakow,18,1571,20,27,q
Krakow,24,1572,18,25,q
Krakow,32,1573,24,19,q
Krakow,36,1574,32,18,q
Krakow,21,1575,36,26,q
Krakow,11,1576,21,27,q
Krakow,17,1577,11,26,q
Krakow,20,1578,17,29,q
Krakow,18,1579,20,28,q
Krakow,18,1580,18,30,q
Krakow,26,1581,18,25,q
Krakow,34,1582,26,22,q
Krakow,38,1583,34,18,q
Krakow,36,1584,38,23,q
Krakow,45,1585,36,22,q
Krakow,32,1586,45,25,q
Krakow,75,1587,32,14,q
Krakow,57,1588,75,20,q
Krakow,23,1589,57,30,q
Krakow,50,1590,23,22,q
Krakow,26,1591,50,28,q
Krakow,28,1592,26,26,q
Krakow,20,1593,28,26,q
Krakow,29,1594,20,25,q
Krakow,40,1595,29,26,q
Krakow,32,1596,40,26,q
Krakow,35,1597,32,27,q
Krakow,52,1598,35,21,q
Krakow,32,1599,52,27,q
Krakow,39,1600,32,27,q
Leiden,3,1483,3,21,q
Leiden,2,1484,3,22,q
Leiden,3,1494,2,25,q
Leiden,6,1495,3,24,q
Leiden,14,1496,6,17,q
Leiden,3,1497,14,24,q
Leiden,6,1498,3,22,q
Leiden,2,1499,6,28,q
Leiden,8,1500,2,24,q
Leiden,10,1501,8,19,q
Leiden,7,1502,10,19,q
Leiden,7,1503,7,21,q
Leiden,5,1504,7,23,q
Leiden,5,1505,5,21,q
Leiden,1,1506,5,25,q
Leiden,5,1508,1,22,q
Leiden,8,1509,5,23,q
Leiden,12,1510,8,19,q
Leiden,3,1511,12,25,q
Leiden,5,1512,3,25,q
Leiden,1,1513,5,29,q
Leiden,7,1514,1,25,q
Leiden,13,1515,7,23,q
Leiden,4,1516,13,26,q
Leiden,2,1517,4,28,q
Leiden,10,1518,2,24,q
Leiden,7,1519,10,25,q
Leiden,3,1520,7,31,q
Leiden,8,1521,3,25,q
Leiden,2,1522,8,30,q
Leiden,1,1523,2,33,q
Leiden,1,1524,1,34,q
Leiden,1,1526,1,33,q
Leiden,7,1530,1,24,q
Leiden,1,1532,7,34,q
Leiden,1,1533,1,34,q
Leiden,3,1534,1,28,q
Leiden,3,1535,3,32,q
Leiden,1,1536,3,33,q
Leiden,7,1537,1,24,q
Leiden,4,1538,7,28,q
Leiden,2,1539,4,31,q
Leiden,13,1540,2,25,q
Leiden,3,1541,13,29,q
Leiden,5,1542,3,30,q
Leiden,4,1543,5,32,q
Leiden,2,1544,4,33,q
Leiden,3,1545,2,33,q
Leiden,13,1546,3,25,q
Leiden,1,1547,13,33,q
Leiden,2,1548,1,33,q
Leiden,6,1550,2,33,q
Leiden,1,1551,6,34,q
Leiden,1,1552,1,34,q
Leiden,2,1553,1,34,q
Leiden,4,1554,2,33,q
Leiden,6,1555,4,33,q
Leiden,1,1556,6,35,q
Leiden,5,1557,1,33,q
Leiden,6,1558,5,33,q
Leiden,4,1559,6,34,q
Leiden,14,1560,4,28,q
Leiden,2,1561,14,33,q
Leiden,4,1562,2,34,q
Leiden,9,1563,4,32,q
Leiden,6,1564,9,33,q
Leiden,8,1565,6,32,q
Leiden,5,1566,8,35,q
Leiden,10,1567,5,33,q
Leiden,3,1568,10,35,q
Leiden,4,1569,3,34,q
Leiden,11,1571,4,33,q
Leiden,4,1572,11,36,q
Leiden,1,1573,4,36,q
Leiden,4,1574,1,34,q
Leiden,1,1575,4,35,q
Leiden,4,1576,1,35,q
Leiden,10,1577,4,31,q
Leiden,26,1578,10,25,q
Leiden,27,1579,26,21,q
Leiden,35,1580,27,21,q
Leiden,32,1581,35,22,q
Leiden,28,1582,32,23,q
Leiden,25,1583,28,25,q
Leiden,80,1584,25,11,q
Leiden,111,1585,80,8,q
Leiden,75,1586,111,13,q
Leiden,62,1587,75,17,q
Leiden,70,1588,62,15,q
Leiden,63,1589,70,17,q
Leiden,77,1590,63,15,q
Leiden,98,1591,77,9,q
Leiden,123,1592,98,6,q
Leiden,129,1593,123,10,q
Leiden,108,1594,129,11,q
Leiden,132,1595,108,11,q
Leiden,188,1596,132,7,q
Leiden,221,1597,188,4,q
Leiden,235,1598,221,4,q
Leiden,270,1599,235,4,q
Leiden,303,1600,270,4,q
Leipzig,5,1480,5,20,q
Leipzig,7,1481,5,17,q
Leipzig,7,1482,7,14,q
Leipzig,16,1483,7,12,q
Leipzig,13,1484,16,12,q
Leipzig,28,1485,13,9,q
Leipzig,37,1486,28,6,q
Leipzig,33,1487,37,7,q
Leipzig,64,1488,33,4,q
Leipzig,63,1489,64,3,q
Leipzig,96,1490,63,3,q
Leipzig,37,1491,96,6,q
Leipzig,104,1492,37,3,q
Leipzig,69,1493,104,3,q
Leipzig,77,1494,69,3,q
Leipzig,176,1495,77,2,q
Leipzig,67,1496,176,3,q
Leipzig,111,1497,67,3,q
